ruminate	'ru:mineit		v. 反刍, 沉思	toefl gre	bnc:22105	p:ruminated/i:ruminating/3:ruminates/d:ruminated
inoculate	i'nɒkjuleit		vt. 接种, 嫁接\n[医] 接种	gre	bnc:26275	d:inoculated/p:inoculated/i:inoculating/3:inoculates
entrap	in'træp		vt. 骗入, 诱捕, 使陷入	toefl	bnc:22126	d:entrapped/p:entrapped/i:entrapping/3:entraps
burnish	'bә:niʃ		vt. 擦亮, 打磨, 磨光\nvi. 磨光发亮\nn. 光辉, 光泽	toefl gre	bnc:23875	i:burnishing/p:burnished/d:burnished/r:burnisher/3:burnishes
retrenchment	ri'trentʃmәnt,ri:-		n. 紧缩, 节省, 删节\n[医] 赘余组织切除术	gre	bnc:21676	s:retrenchments
talking	'tɒ:kiŋ		a. 说话的, 多嘴的, 富有表情的\nn. 讲话, 谈论		bnc:7639	0:talk/1:i/i:talking/s:talkings
dawdle	'dɒ:dl		v. 游手好闲, 混日子	toefl gre	bnc:23697	i:dawdling/p:dawdled/3:dawdles/d:dawdled/s:dawdles
fuzz	fʌz		n. 细毛, 绒毛, 警察\nvi. 作绒毛状飞散, 变成绒毛状\nvt. 起毛, 使模糊	toefl	bnc:25285	
abrogate	'æbrәgeit		vt. 废除, 取消\n[经] 取消, 废除, 不生效(的法令)	gre	bnc:22524	d:abrogated/i:abrogating/p:abrogated/3:abrogates
quack	kwæk		n. 鸭叫声, 冒牌医生, 冒充内行之人\na. 冒牌医生的\nv. 嘎嘎叫, 当冒牌医生, 夸大广告	gre	bnc:20406	s:quacks/p:quacked/i:quacking/3:quacks/d:quacked
dote	dәut		vi. 昏聩, 溺爱	gre	bnc:23421	p:doted/3:dotes/d:doted/i:doting
defile	di'fail		vt. 弄脏, 污损, 败坏\nvi. 以纵队前进\nn. 隘路, 狭道	toefl ielts gre	bnc:22172	d:defiled/p:defiled/i:defiling/3:defiles/s:defiles
rivulet	'rivjulit		n. 小河	gre	bnc:23342	s:rivulets
statistically			adv. 用统计的方法, 统计学上		bnc:8873	
danish	'deiniʃ		n. 丹麦文\na. 丹麦的, 丹麦人的, 丹麦文的		bnc:6094	
nourishing	'nә:riʃiŋ		a. 有营养的, 滋养多的	toefl	bnc:21404	0:nourish/1:i/i:nourishing
sampling	'sɑ:mpliŋ		[计] 抽样; 采样\n[化] 取样		bnc:8222	0:sample/1:i/i:sampling/s:samplings
severity	si'veriti		n. 严格, 朴素, 激烈		bnc:7070	s:severities
viaduct	'vaiәdʌkt		n. 高架桥	gre	bnc:15777	s:viaducts
clarion	'klæriәn		n. 尖音号角\na. 清澈响亮的	gre	bnc:24495	i:clarioning/p:clarioned/3:clarions/d:clarioned
demography	di:'mɒgrәfi		n. 人口统计学\n[医] 人口学, 人口统计学	cet6 gre	bnc:23259	
rascal	'ræskl		n. 流氓, 无赖, 坏蛋, 淘气鬼\n[法] 流氓, 无赖, 恶棍	cet6 toefl	bnc:24088	s:rascals
clemency	'klemәnsi		n. 仁慈, 宽厚, 仁厚	gre	bnc:25879	
detonation	.detә'neiʃәn		n. 爆炸, 爆裂, 爆炸声\n[化] 爆轰(化学反应速度高于其声速); 爆震; 引爆	gre	bnc:25950	s:detonations
armistice	'ɑ:mistis		n. 休战, 停战\n[法] 休战, 停战, 停火	gre	bnc:22461	s:armistices
damaging	'dæmidʒiŋ		a. 破坏性的, 损害的		bnc:6067	0:damage/1:i/i:damaging
dereliction	.deri'likʃәn		n. 玩忽职守, 抛弃物\n[法] 抛弃, 遗弃, 放弃	gre	bnc:18829	s:derelictions
delineation	di.lini'eiʃәn		n. 画轮廓, 略图, 描述	toefl	bnc:22420	s:delineations
scanty	'skænti		a. 缺乏的, 仅有的, 不够的, 狭小的, 吝啬的	toefl	bnc:19368	s:scanties/t:scantiest
moralistic	.mɒrә'listik		a. 道德家的, 说教的, 道德主义的	gre	bnc:23667	
debase	di'beis		vt. 贬低, 降低	gre	bnc:22131	d:debased/i:debasing/p:debased/3:debases
prefabricated	ˌpri:ˈfæbrɪkeɪtɪd		a. （建筑物、船等）预制构件的\nv. 预制( prefabricate的过去式和过去分词 )	toefl	bnc:22156	1:dp/0:prefabricate
beating	'bi:tiŋ		n. 打, 挫败, 搏动\n[化] 打浆		bnc:8522	0:beat/1:i/s:beatings/i:beating
meld	meld		v. 混合, 合并	gre	bnc:36480	p:melded/i:melding/d:melded/s:melds/3:melds
privation	prai'veiʃәn		n. 缺乏, 穷困	gre	bnc:20449	s:privations
unified	'ju:nifaid		a. 统一的；一致标准的		bnc:7265	p:unified/0:unified/1:pd/d:unified
handicraft	'hændikræft		n. 手工艺, 手艺\n[经] 手工业, 手工	toefl	bnc:21053	s:handicrafts
insolent	'insәlәnt		n. 侮慢无礼的人\na. 粗野的, 无礼的, 侮慢的	toefl ielts gre	bnc:20072	
structured			a. 有结构的\n[计] 结构的		bnc:6182	1:dp/0:structure/d:structured
revitalization	ri:,vaitəlai'zeiʃən;-li'z-		[医] 复苏, 回生, 复新	toefl	bnc:38523	
reverently			adv. 虔诚地, 恭敬地	toefl	bnc:22710	
eagerly			adv. 渴望, 热衷于, 热切		bnc:7105	
uncommitted	'ʌnkә'mitid		a. 未遂的, 不受约束的, 独立于...的, 自由的, 不负义务的, 未被监禁的\n[经] 不受约束的	gre	bnc:21332	
normalization	.nɒ:mәlai'zeiʃәn		n. 常态化, 正常化, 正规化\n[化] 归一化; 正态化; 正火; 正火处理	cet6 ky	bnc:28490	
immobility	.imәu'biliti		n. 不动性, 不动, 固定\n[医] 不动[性]	toefl	bnc:20681	
despot	'despɒt		n. 专制君主, 暴君\n[法] 暴君, 专制君主	gre	bnc:23363	s:despots/3:despots
magnanimous	mæg'nænimәs		a. 宽宏大量的, 有雅量的\n[法] 气量大的, 宽大的, 高尚的	ielts gre	bnc:20899	
luxuriant	lʌg'zjuәriәnt		a. 繁茂的, 丰富的, 肥沃的, 华丽的\n[医] 过盛的, 过多的	toefl gre	bnc:21407	
trained	treind		a. 训练过的, 受过培训的；培训		bnc:6873	0:train/1:dp/d:trained/p:trained
atrophy	'ætrәfi		n. 萎缩, 萎缩症\n[医] 萎缩	toefl gre	bnc:24880	p:atrophied/d:atrophied/s:atrophies/i:atrophying/3:atrophies
deployment			[计] 展开		bnc:8183	s:deployments
propitious	prә'piʃәs		a. 顺利的, 适合的, 吉祥的, 慈悲的	gre	bnc:20912	
trifling	'traifliŋ		a. 没什么价值的, 微不足道的, 轻浮的	toefl	bnc:19617	0:trifle/1:i/i:trifling
solicitous	sә'lisitәs		a. 关心的, 渴望的, 热切期望的, 十分讲究的	toefl gre	bnc:23024	
impregnable	im'pregnәbl		a. 无法攻取的, 坚强不屈的, 驳不倒的	gre	bnc:19132	
polygon	'pɒligәn		n. 多角形, 多边形\n[计] 多边形	toefl	bnc:17871	s:polygons
icicle	'aisikl		n. 垂冰, 冰柱, 冷冰冰的人	toefl gre	bnc:24596	s:icicles
scion	'saiәn		n. 接穗, 子孙\n[医] 嫩枝, 接穗	gre	bnc:27297	s:scions
newsstand	'nju:zstænd		n. 报摊, 报刊出售处	toefl	bnc:38621	s:newsstands
westwards	'westwәdz		adv. 向西	gk	bnc:14658	
discontented	.diskәn'tentid		a. 不满意的	cet6 toefl	bnc:19350	1:pd/0:discontent
intermingle	.intә'miŋgl		vi. 混入, 渗入, 掺杂\nvt. 使混合	gre	bnc:22363	p:intermingled/d:intermingled/i:intermingling/3:intermingles
projected			a. 投影的, 投射		bnc:7782	0:project/1:dp/d:projected/p:projected
oscar	'ɔskә		n. 奥斯卡金像奖, 钱, 现金		bnc:10161	s:oscars
intensely	ɪn'tenslɪ		adv. 强烈地; 极度; 剧烈地		bnc:7708	
advisor	әd'vaizә		n. 顾问, 劝告者, 指导教师		bnc:8836	s:advisors
neurotransmitter	,njuәrәtræns'mitә		n. 神经递质\n[化] 神经递质	toefl	bnc:27020	s:neurotransmitters/3:neurotransmitters
czech	tʃek		n. 捷克人, 捷克语\na. 捷克的, 捷克语的, 捷克人的		bnc:7332	s:czechs/p:czeched
impute	im'pju:t		vt. 归罪, 使负责, 嫁祸于	toefl gre	bnc:21023	d:imputed/i:imputing/3:imputes/p:imputed/s:imputes
cellulose	'seljulәus		n. 纤维素\n[化] 纤维素	toefl	bnc:23835	s:celluloses
squeamish	'skwi:miʃ		a. 过于拘谨的, 神经质的, 易呕吐的	gre	bnc:21826	
um	әm		int. 嗯（表示迟疑）		bnc:7427	s:ums/p:ummed/i:umming
untamed	.ʌn'teimd		a. 未经驯服的, 不能抑制的, 难控驭的	toefl	bnc:22966	
induct	in'dʌkt		vt. 引导, 使入门, 引入, 使就职	gre	bnc:33644	d:inducted/p:inducted/i:inducting/3:inducts
faithfulness	'feiθfulnis		n. 忠诚, 诚实, 正确	toefl	bnc:23972	
environmentally			adv. 有关环境方面		bnc:8026	
disinfect	.disin'fekt		vt. 消毒\n[医] 消毒	gre	bnc:23822	p:disinfected/d:disinfected/i:disinfecting/3:disinfects
loneliness	'lәunlinis		n. 寂寞, 孤独, 清静		bnc:7735	s:lonelinesses
nuts	nʌts		a. 狂热的, 发狂的, 疯的\ninterj. 呸, 胡说	ielts	bnc:37112	0:nut/1:s3
minutely	mai'nju:tli		adv. 详细地, 精密地	toefl	bnc:19978	
infraction	in'frækʃәn		n. 违反, 侵害\n[医] 不全骨折	gre	bnc:35578	s:infractions
spoof	spu:f		n. 幽默的讽刺诗文, 愚弄, 戏弄\nv. 对...作幽默讽刺, 戏弄, 哄骗\na. 哄骗认的	gre	bnc:23596	i:spoofing/s:spoofs/3:spoofs/p:spoofed/d:spoofed
lectern	'lektә:n		n. 诵经台	gre	bnc:24843	s:lecterns
corral	kɒ:'rɑ:l		n. 畜栏\nvt. 把...关进畜栏	gre	bnc:35532	d:corralled/s:corrals/i:corralling/p:corralled/3:corrals
emblematic	,embli'mætik		a. 象征的, 典型的	gre	bnc:32788	
carrion	'kæriәn		n. 死肉, 腐肉\na. 腐肉的, 似腐肉的, 吃腐肉的	toefl gre	bnc:23501	s:carrions
coaching	'kәutʃiŋ		n. 辅导；教练技术		bnc:9066	0:coach/1:i/i:coaching
verbatim	vә:'beitim		a. 逐字的, 照字面的\nadv. 逐字地	gre	bnc:24631	
restorative	ri'stɒrәtiv		a. 恢复健康的, 滋补的\nn. 兴奋药, 补药	gre	bnc:26517	s:restoratives
barbarous	'bɑ:bәrәs		a. 野蛮的, 残暴的, 粗野的	gre	bnc:20500	
conversant	kәn'vә:sәnt		a. 熟悉的, 亲近的, 有交情的	toefl gre	bnc:19196	
homosexuality	-'æliti		n. 同性恋\n[医] 同性性欲, 同性恋爱		bnc:8206	s:homosexualities
packer	'pækә		n. 包装工人, 罐头食品工人, 打包机, 搬家工人, 批发商, 罐头食品厂经理\n[化] 包装机; 打包机	toefl	bnc:23690	s:packers
cuticle	'kju:tikl		n. 表皮\n[医] 表皮; 角质层(植); 护膜	toefl gre	bnc:26181	s:cuticles
serpentine	'sә:pәntain		a. 蛇的, 层层卷绕的, 阴险的, 迂回的\nn. 蛇纹石, 弯弯曲曲之物\nvi. 蜿蜒\nvt. 使迂回曲折地行进	gre	bnc:24557	s:serpentines/i:serpentining
inimitable	i'nimitәbl		a. 无法仿效的, 独特的, 无比的	gre	bnc:19940	
rattlesnake	'rætlsneik		n. 响尾蛇\n[医] 响尾蛇	toefl	bnc:34852	s:rattlesnakes/3:rattlesnakes
modified	'mɔdifaid		a. 改良的；改进的, 修改的		bnc:7988	0:modify/1:dp/d:modified/p:modified
impetuous	im'petʃuәs		a. 冲动的, 猛烈的, 轻率的, 狂暴的	toefl gre	bnc:21687	
lout	laut		n. 蠢人\nvt. 愚弄\nvi. 屈服	gre	bnc:20254	s:louts/i:louting
metaphysics	.metә'fiziks		n. 形而上学, 玄学, 空头理论	gre	bnc:36573	0:metaphysic/1:s
needlework	'ni:dlwә:k		n. 刺绣, 缝纫	toefl gre	bnc:20518	
gratuity	grә'tju:iti		n. 小费, 赠物, 赏钱\n[经] 小帐, 赏金, 退职金	ielts gre	bnc:23319	s:gratuities
pricing	'praisiŋ		[经] 定价, 标价		bnc:6752	0:price/1:i/i:pricing
eastwards	'i:stwәdz		adv. 向东方地	gk	bnc:14945	
narrowly	'nærәuli		adv. 狭窄地, 严密地, 仔细地, 几乎不, 勉强地, 仅仅		bnc:6884	
southwards	'sajθwәdz		adv. 在南方	cet6	bnc:14953	
aha	ɑ:'hɑ:		interj. 啊哈		bnc:2997	
oligarchy	'ɒligɑ:ki		n. 寡头政治, 寡头政治的政府\n[法] 寡头政治, 寡头政治集团, 少数人垄断的组织	gre	bnc:22898	s:oligarchies
listening	'lisniŋ		n. 听, 监听\na. 助听用的		bnc:7589	0:listen/1:i/i:listening/s:listenings
tranquility	.træŋ'kwiliti		n. 宁静	toefl ielts gre	bnc:33556	
hilarity	hi'læriti		n. 欢喜, 高兴	toefl	bnc:20928	
impairment	im'peәmәnt		n. 削弱, 减少, 损害, 损伤, 危害\n[计] 减损		bnc:9264	s:impairments
flunk	flʌŋk		n. 失败, 不及格\nvi. 失败, 考试不及格, 放弃\nvt. 使不及格	gre	bnc:39697	p:flunked/3:flunks/d:flunked/i:flunking
meteoric	.mi:ti'ɒrik		a. 流星的, 疾速的, 大气的	ielts gre	bnc:23033	
secondhand	'sekәnd'hænd		a. 间接获得的, 旧的, 二手的, 做旧货买卖的\nadv. 间接地, 间接听来, 以旧货	gk	bnc:15042	
demonstrator	'demәnstreitә		n. 论证者, 证明者, 指示者, 示威者\n[医] 示教者		bnc:6740	s:demonstrators
gaiety	'geiәti		n. 愉快, 快活, 高兴	gre	bnc:19032	s:gaieties
illegible	i'ledʒәbl		a. 难辨认的, 字迹模糊的	toefl gre	bnc:20791	
algorithm	'ælgәriðm		n. 算法\n[计] 算法		bnc:6819	s:algorithms
larynx	'læriŋks		n. 喉头\n[医] 喉	toefl	bnc:24530	
opiate	'әupiit		n. 鸦片制剂, 镇静剂\na. 含鸦片的, 催眠的\nvt. 使麻醉, 使缓和	gre	bnc:26074	s:opiates/3:opiates
acolyte	'ækәulait		n. 侍僧, 助手	gre	bnc:24621	s:acolytes
bandy	'bændi		a. 向外弯曲的\nvt. 打来打去, 谈论, 往复投掷	gre	bnc:20902	d:bandied/p:bandied/i:bandying/3:bandies
benediction	.beni'dikʃәn		n. 祝福	gre	bnc:23726	s:benedictions
emaciated	i'meisieitid		a. 瘦弱的, 衰弱的	toefl	bnc:22385	p:emaciated/0:emaciated/1:p
bracing	'breisiŋ		a. 新鲜的, 凉爽的, 爽快的, 振奋精神的\nn. 联条, 支撑物, 支柱, 背带	gre	bnc:22135	0:brace/1:i/i:bracing/s:bracings
pueblo	pu'eblәu		n. 普韦布洛印第安人, 印第安人村庄	toefl	bnc:45846	s:pueblos
paleontologist	.pæliɒn'tɒlәdʒist		n. 古生物学者	toefl	frq:15094	s:paleontologists
omelet	'ɔmlit, -let		n. 煎蛋卷, 煎蛋饼, 炒蛋	gre	frq:15101	
reinforced			a. 加强的；加固的；加筋的	ielts	bnc:22830	0:reinforce/1:dp/p:reinforced/d:reinforced
confining	kәn'fainiŋ		a. 受限的, 限制的；拘束的；狭窄的, 偏狭的	toefl	bnc:24959	0:confine/1:i/i:confining
reinterpretation	ˌri:ɪnˌtɜ:prɪ'teɪʃn		重新解释, 纠正性说明	toefl	bnc:23380	s:reinterpretations
reversal	ri'vә:sl		n. 翻转, 颠倒, 反转\n[医] 逆转, 颠倒		bnc:7892	s:reversals
derange	di'reindʒ		vt. 扰乱, 使发狂	toefl	bnc:21592	p:deranged/d:deranged/3:deranges/i:deranging
reverent	'revәrәnt		a. 尊敬的, 虔诚的	ielts	bnc:23343	
freeman	'fri:mәn		n. 自由民, 公民, 正会员\n[法] 自由民, 公民, 有公民权的人		bnc:8917	s:freemen
virtuosity	.vә:tju'ɒsiti		n. 精湛技巧, 对古董等的爱好	ky gre	bnc:24751	
desultory	'desәltәri		a. 散漫的, 无条理的, 不连贯的	gre	bnc:20321	
archaeologist	.ɑ:ki'ɒlәdʒist		n. 考古学家		bnc:8898	s:archaeologists
offbeat	'ɒfbi:t		a. 不平常的, 离奇的, 不落俗套的\nn. 弱拍	gre	bnc:35050	
palatial	pә'leiʃәl		a. 宫殿似的, 宏伟的, 堂皇的, 庄严的	gre	bnc:22110	
recorded			a. 记录的		bnc:6434	0:record/1:dp/p:recorded/d:recorded
knotty	'nɒti		a. 有结的, 多节的, 多瘤的, 棘手的	gre	bnc:21895	t:knottiest/r:knottier
headstrong	'hedstrɒŋ		a. 顽固的, 刚愎的, 任性的	toefl ielts gre	bnc:22381	
turk	tә:k		n. 土耳其人, 土耳其马		bnc:7983	s:turks
infatuated	in'fætjjeitid		a. 迷恋着的, 昏头昏脑的	gre	bnc:23284	1:pd/0:infatuate
meteorologist	.mi:tiә'rɒlәdʒist		n. 气象学者	toefl	bnc:36572	s:meteorologists
ditty	'diti		n. 小调, 小曲	gre	bnc:23694	s:ditties
jaundiced	'dʒɒ:ndist		a. 患黄疸病的, 有偏见的, 嫉妒的	gre	bnc:20101	1:pd/0:jaundice
matchstick	'mætʃstik		n. 火柴	toefl	bnc:20890	s:matchsticks
starfish	'stɑ:fiʃ		n. 海星	toefl	bnc:24503	s:starfishes/d:starfished
humdrum	'hʌmdrʌm		a. 平凡的, 单调的, 令人厌烦的\nn. 平凡, 单调, 无聊\nvi. 单调令味地进行	ielts gre	bnc:19982	
affectation	.æfek'teiʃәn		n. 假装, 做作, 矫情\n[医] 矫饰, 矫情	gre	bnc:22237	s:affectations
hooray	hu'rei		interj. 万岁\nn. 万岁\nv. 呼万岁	gk	bnc:21582	s:hoorays
snide	snaid		n. 赝品, 假珠宝\na. 伪造的, 不诚实的, 卑鄙的, 险恶的	gre	bnc:22972	r:snider
rover	'rәuvә		n. 漂泊者, 流浪者, 海盗\n[法] 流浪者, 海盗, 海盗船		bnc:4875	s:rovers
sociologist	.sәusi'ɒlәdʒist		n. 社会学家\n[法] 社会学家		bnc:6741	s:sociologists
dick	dik		n. 家伙, 词典, 誓言(书)\n[医] 二氯乙胂(毒气)		bnc:4509	s:dicks
horned	hɒ:nd		a. 有角的, 角状的	toefl	bnc:26035	0:horn/1:pd/p:horned
congeal	kәn'dʒi:l		v. (使)冻结, (使)凝结	gre	bnc:23050	p:congealed/d:congealed/i:congealing/3:congeals
sartorial	sɑ:'tɒ:riәl		a. 裁缝匠的, 缝工的, 裁缝的	gre	bnc:21146	
rabble	'ræbl		n. 乌合之众, 暴民, 下层社会, 长柄耙\nvt. 聚众闹事, 用拨火棍搅动	gre	bnc:20757	
subscriber	sʌbs'kraibә		n. 签署者, 捐献者, 订户\n[经] 定户		bnc:8110	s:subscribers
tongs	tɔŋz		n. 钳子, 夹具\n[医] 钳	gre	frq:15320	0:tong/1:s
demarcate	'di:mɑ:keit		vt. 定界, 分开, 区别	gre	bnc:23977	d:demarcated/p:demarcated/i:demarcating/3:demarcates
contrite	'kɒntrait		a. 悔悟了的, 后悔的, 痛悔的	toefl gre	bnc:23640	
cipher	'saifә		n. 零, 暗号, 密码, 无用的东西, 阿拉伯数字\nv. 计算, 做算术	toefl gre	bnc:22793	s:ciphers/p:ciphered/i:ciphering/3:ciphers/d:ciphered
reinforcement	.ri:in'fɒ:smәnt		n. 加强, 增援, 补充, 援军, 加固物\n[化] 补强; 加强件		bnc:7835	s:reinforcements
forbearance	fɒ:'bєәrәns		n. 节制, 自制, 忍耐\n[法] 债务偿还期的延展, 忍耐, 宽容	gre	bnc:22490	
amateurish	.æmә'tә:riʃ		a. 业余的, 外行的, 不熟练的	gre	bnc:20119	
lending	'lendiŋ		n. 出借, 出借物\na. 出借		bnc:6735	0:lend/1:i/i:lending/s:lendings
coterie	'kәutәri		n. 同人, 圈内人, 小集团	gre	bnc:22254	
bedraggled	bi'drægld		a. 全身泥污的, 满身湿透的, 破烂的	gre	bnc:21944	1:pd/0:bedraggle
failed			a. 已失败的\n[计] 失败的		bnc:9551	0:fail/1:dp/p:failed/d:failed
torrid	'tɒ:rid		a. 晒热的, 酷热的, 炎热的	gre	bnc:22971	
orifice	'ɒrifis		n. 孔口\n[医] 口, 管口	gre	bnc:22991	s:orifices
aqueduct	'ækwidʌkt		n. 水管, 沟渠, 导管\n[医] 水管	gre	bnc:24435	s:aqueducts/3:aqueducts
agonize	'ægәnaiz		vt. 使极度痛苦, 折磨\nvi. 感到痛苦	toefl	bnc:32963	p:agonized/d:agonized/i:agonizing/3:agonizes
questioning	'kwestʃәniŋ		[法] 审问, 讯问, 质问		bnc:7643	0:question/1:i/i:questioning/s:questionings
protester			n. 抗议者, 持异议者, 拒付者\n[经] 反对者		bnc:9222	s:protesters
cottonwood	'kɔtәnwjd		n. 三角叶杨	toefl	frq:15424	s:cottonwoods
permeable	'pә:miәbl		a. 有渗透性的, 能透过的\n[化] 渗透性的; 可渗透的	toefl gre	bnc:23385	
gnat	næt		n. 小昆虫, 蚊子, 小烦扰\n[医] 蚊, 蚋	gre	bnc:25092	s:gnats/3:gnats
porcupine	'pɒ:kjupain		n. 豪猪	toefl gre	bnc:25743	s:porcupines/d:porcupined
luster	'lʌstә		n. 光彩, 荣誉, 光泽\nvi. 有光泽, 发亮\nvt. 使发光辉	toefl	frq:15444	
munition	mju:'niʃәn		n. 军需品\nvt. 供给军需品	gre	bnc:15452	s:munitions/i:munitioning/p:munitioned/3:munitions/d:munitioned
differing	ˈdifərɪŋ		v. 不同, 有异( differ的现在分词 ); 持异议		bnc:6593	0:differ/1:i/i:differing
idyll	'idil, 'aidil		n. 叙事诗, 田园景色, 田园诗, 田园乐曲, 牧歌	gre	bnc:19920	s:idylls
expanded	ik'spendid		a. 扩充的；展开的		bnc:8809	0:expand/1:dp/d:expanded/p:expanded
subterfuge	'sʌbtәfju:dʒ		n. 遁辞, 借口, 托辞\n[法] 遁词, 托词, 藉口	gre	bnc:23338	s:subterfuges
licensing			v. 许可；批准（license的ing形式）		bnc:5837	0:license/1:i/i:licensing
capacitance	kә'pæsitәns		n. 电容\n[化] 电容	cet6	bnc:18164	s:capacitances
hovel	'hʌvәl		n. 简陋小屋, 杂物间, 家畜小屋	gre	bnc:21716	s:hovels/p:hovelled
commiserate	kә'mizәreit		v. 怜悯, 同情	toefl gre	bnc:21632	p:commiserated/i:commiserating/d:commiserated/s:commiserates/3:commiserates
hastily	'heistili		adv. 匆忙地, 急速地, 急躁地		bnc:6191	
unmitigated	.ʌn'mitigeitid		a. 未缓和的, 未减轻的, 全然的\n[法] 全然的, 绝对的, 未减轻的	gre	bnc:21845	
slurp	slә:p		n. 吃的声音\nv. 出声地吃(或喝)	gre	bnc:26201	p:slurped/i:slurping/d:slurped/s:slurps/3:slurps
furor	'fjuәrɒ:		n. 喧闹, 激怒, 感动, 狂热\n[医] 狂乱, 狂暴, 狂怒	gre	frq:15523	
downcast	'daunkɑ:st		a. 气馁的, 沮丧的	toefl	bnc:23934	
domicile	'dɒmisail		n. 住所, 住宅\nv. (使)定居	gre	bnc:17403	d:domiciled/p:domiciled/s:domiciles/i:domiciling/3:domicils
entreaty	in'tri:ti		n. 恳求, 乞求	gre	bnc:23603	s:entreaties
multifaceted	.mʌlti'fæsitid		a. 多层面的	toefl	bnc:40498	p:multifaceted/0:multifaceted/1:p
bugle	bju:gl		n. 喇叭, 号角\nv. 吹号	cet6 toefl	bnc:23643	s:bugles/i:bugling/p:bugled/3:bugles/d:bugled
brazilian	brә'ziljәn		n. 巴西人\na. 巴西的, 巴西人的		bnc:9161	s:brazilians
insipid	in'sipid		a. 乏味的, 清淡的, 难吃的\n[医] 无味的	ielts gre	bnc:20718	
horticulture	.hɒ:ti'kʌltʃә		n. 园艺	toefl ielts gre	bnc:23529	
suspected	sә'spektid		a. 有嫌疑的		bnc:8725	0:suspect/1:pd/p:suspected/d:suspected
immensity	i'mensiti		n. 广大, 无边, 巨物	gre	bnc:24240	s:immensities
lopsided	lɒp'saidid		a. 倾向一方的, 不平衡的	gre	bnc:32640	p:lopsided/0:lopsided/1:pd/d:lopsided
closest			a. 最靠近的（close的最高级）		bnc:11084	0:close/1:t/r:closest
amulet	'æmjulit		n. 护身符	gre	bnc:26928	s:amulets
imported			vt. 输入, 进口（import的过去式与过去分词形式）		bnc:7808	0:import/1:dp/p:imported/d:imported
salinity	sә'liniti		n. 盐性, 盐度\n[化] 盐度	toefl	bnc:27542	s:salinities
terrified	'terifaid		a. 受惊吓的；感到恐惧的		bnc:6069	d:terrified/0:terrified/1:dp/p:terrified
stymie	'staimi		n. (喻)困难的境地\nvt. 使(球)处于困难的位置, 使为难, 使处困境, 妨碍, 阻挠, 阻碍	gre	frq:15618	i:stymieing/p:stymied/3:stymies/d:stymied
virility	vi'riliti		n. 成年, 男性生殖力, 男子气概, 精力充沛, 雄浑, 刚强有力\n[医] 男性, 有男性征	gre	bnc:21142	
toothache	'tu:θeik		n. 牙痛\n[医] 牙痛	zk gk	bnc:21284	
workmate			n. 共同工作者, 同事	gk	bnc:15648	s:workmates
statuary	'stætjuәri		n. 雕像, 雕像艺术, 雕像家\na. 雕像的, 雕像用的	gre	bnc:23133	
preferably	'prefәrәbli		adv. 更可取地, 更好地, 更合意地		bnc:6353	
mutually	'mju:tʃuәli		adv. 互相地, 互助		bnc:7674	
polemical	pә'lemikәl		a. 好辩的；好争论的；挑起论战的	gre	bnc:24386	
gangway	'gæŋwei		n. 通道, 通路, 跳板\ninterj. 让路	gre	bnc:20419	s:gangways/p:gangwayed
